Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,28,62,847.711731,542.5986938,0.917684101,0.093999997,9.762597154,4.092407839,1006.49318,0.065490723,0.915344238,28246.6025,12260.53365,10091,57397,11298641
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,29,62,804.628418,648.8696899,0.877971733,0.093999997,9.340125139,-46.27319425,1033.662791,-0.634460449,0.606872559,22016.925,8731.198856,8655,42514,8806770
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,30,62,697.6143799,816.3234863,1.110530777,0.093999997,11.8141576,59.68490579,1073.801591,0.958679199,0.560546875,24086.7625,9774.734657,8728,44171,9634705
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,31,62,729.880188,726.598938,1.495059321,0.093999997,15.90488693,-17.60353344,1029.88888,-0.452148438,1.425048828,24863.4475,11876.41424,7610,64000,9945379
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,32,62,537.5970459,848.0527344,1.026635441,0.093999997,10.921654,-50.35017203,1004.093633,-0.790466309,0.655090332,23412.385,7335.339219,11878,39369,9364954
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,33,62,601.3289795,968.3163452,1.752997184,0.093999997,18.64890685,129.7906109,1139.839061,1.346984863,-1.121887207,22707.0575,4235.699322,9557,34509,9082823
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,34,62,857.2006836,910.4482422,2.853417946,0.093999997,30.35551111,133.2440914,1250.483512,2.078552246,-1.95489502,24898.3425,4276.959058,13307,34692,9959337
20180515EF300XY12T,62,17:09.8,00:06.5,No Label,0,35,62,909.0095825,815.4729614,0.392152518,0.093999997,4.171835436,20.01436057,1221.185724,0.134216309,0.368469238,27546.5875,14083.81465,10097,65535,11018635
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,1,63,225.916748,39.94281387,14.96676524,0.093999997,159.2209123,152.9824266,229.4205863,6.79888916,-13.33338547,25819.2825,8435.485983,10783,48064,10327713
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,2,63,245.9736481,68.45818329,22.70102047,0.093999997,241.500226,39.14809289,255.3224597,14.33175659,17.60503006,25087.7025,11911.8308,9614,65535,10035081
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,3,63,102.6066666,283.0705261,3.025890015,0.093999997,32.19032042,-129.0070954,301.0930932,-2.351325989,-1.904541016,24138.095,9415.280621,9043,55058,9655238
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,4,63,142.7211914,317.6227112,13.41531821,0.093999997,142.7161561,-11.79261173,348.2147687,-2.74168396,13.13217163,22281.3775,7703.596263,7521,60179,8912551
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,5,63,288.622467,112.8806305,2.996330356,0.093999997,31.87585594,14.96326871,309.9112215,0.773651123,2.894729614,25049.3575,10608.53691,9016,52418,10019743
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,6,63,411.0071106,99.96559143,1.849010236,0.093999997,19.67032233,72.10451854,422.9893195,1.759552002,0.56816864,24522.52,12850.07351,7338,65535,9809008
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,7,63,389.5270386,194.3387146,0.93960929,0.093999997,9.995843855,124.5234836,435.3146561,0.774139404,-0.532516479,22879.7625,6643.123444,8159,40365,9151905
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,8,63,386.1052551,579.6096802,1.13891574,0.093999997,12.1161253,137.2706803,696.4371109,0.772796631,-0.836608887,24102.4225,7864.351478,7900,42855,9640969
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,9,63,469.8091431,674.0397949,0.239785148,0.093999997,2.550905922,-1.655530071,821.6144327,-0.00692749,0.239685059,23434.6275,773.1341133,21808,27924,9373851
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,10,63,386.1052551,579.6096802,1.13891574,0.093999997,12.1161253,137.2706803,696.4371109,0.772796631,-0.836608887,24102.4225,7864.351478,7900,42855,9640969
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,11,63,390.87677,582.1316528,1.799441133,0.093999997,19.14299143,114.1439261,701.1860741,1.642028809,-0.736022949,21690.1225,7899.784045,7900,42855,8676049
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,12,63,390.7879639,581.2598877,1.56194979,0.093999997,16.6164877,109.4135501,700.4129423,1.473144531,-0.519165039,21949.3125,7996.234142,7900,42855,8779725
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,13,63,390.87677,582.1316528,1.799441133,0.093999997,19.14299143,114.1439261,701.1860741,1.642028809,-0.736022949,21690.1225,7899.784045,7900,42855,8676049
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,14,63,452.2457581,521.5839844,0.648831306,0.093999997,6.902460939,65.75080685,690.3448982,0.591583252,0.266479492,23682.955,4408.249026,13009,43755,9473182
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,15,63,452.2457581,521.5839844,0.648831306,0.093999997,6.902460939,65.75080685,690.3448982,0.591583252,0.266479492,23682.955,4408.249026,13009,43755,9473182
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,16,63,218.0144501,756.5010986,10.87104026,0.093999997,115.6493685,104.6704541,787.2891544,10.51663208,-2.753173828,24225.4925,13267.47401,8182,65535,9690197
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,17,63,225.4878387,764.1713867,6.009713003,0.093999997,63.93311924,100.9629478,796.7450494,5.900039673,-1.142883301,25152.445,16987.08393,7935,65535,10060978
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,18,63,210.4486237,913.3164063,2.751391752,0.093999997,29.27012602,-12.72847577,937.2488896,-0.606216431,2.683776855,23299.9425,4124.949724,9470,31279,9319977
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,19,63,324.3548889,780.7669067,2.982120323,0.093999997,31.72468537,137.2893341,845.4602632,2.022766113,-2.191223145,24473.315,8189.674254,9175,50614,9789326
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,20,63,475.3074951,949.6066895,1.936873366,0.093999997,20.60503652,111.922874,1061.918113,1.796813965,-0.723144531,26675.4975,7599.975977,17053,46093,10670199
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,21,63,535.2410889,837.6096191,45.34576459,0.093999997,482.4017675,-51.65804444,994.0185598,-35.56567383,28.13043213,23885.33,5942.244329,13270,37978,9554132
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,22,63,816.5493774,109.6236954,1.165930223,0.093999997,12.40351343,60.31748404,823.8751364,1.012939453,0.577362061,26073.305,9790.017233,9535,49353,10429322
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,23,63,607.6748047,64.27836609,0.523582865,0.093999997,5.570030671,-29.82133002,611.0649528,-0.260375977,0.454250336,25610.4375,2954.333114,19210,39737,10244175
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,24,63,865.2711182,274.9814453,1.734301814,0.093999997,18.45001993,102.3336951,907.9145903,1.694274902,-0.370452881,23055.8425,7013.87675,10903,43570,9222337
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,25,63,934.9385986,414.228302,2.05470006,0.093999997,21.85851203,140.9663212,1022.592426,1.294006348,-1.596038818,30575.06,13066.57831,9349,61558,12230024
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,26,63,944.1446533,415.5218811,3.057034099,0.093999997,32.52164046,155.6766482,1031.536504,1.259155273,-2.785675049,26000.11,14816.21904,8978,61558,10400044
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,27,63,931.883728,358.0977173,1.601636389,0.093999997,17.03868557,-159.4508616,998.3192163,-0.562194824,-1.499725342,26313.2075,9146.589291,13270,46991,10525283
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,28,63,848.4255371,544.086731,1.650385913,0.093999997,17.55729755,25.6268915,1007.89695,0.713806152,1.488037109,28506.3825,12314.69568,9544,56276,11402553
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,29,63,807.2335815,649.0986328,2.615204024,0.093999997,27.82132036,84.977797,1035.835455,2.605163574,0.228942871,21962.9925,7852.943372,9252,44893,8785197
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,30,63,697.2393188,817.8529663,1.574795158,0.093999997,16.75314056,-13.77827207,1074.721425,-0.375061035,1.52947998,24243.5,9924.062175,8937,44792,9697400
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,31,63,734.5765381,726.7185059,4.697871935,0.093999997,49.97736272,88.54165397,1033.306575,4.696350098,0.119567871,24150.8975,11236.86099,7813,65535,9660359
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,32,63,537.6366577,849.3340454,1.28192319,0.093999997,13.63748121,1.770740375,1005.197243,0.039611816,1.281311035,23257.85,7252.621183,12654,38758,9303140
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,33,63,601.9679565,967.4584351,1.069720294,0.093999997,11.38000352,143.3211411,1139.44778,0.638977051,-0.857910156,22801.6725,4085.530968,8766,32123,9120669
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,34,63,856.7290039,909.8273926,0.779702485,0.093999997,8.294707571,-142.7749994,1249.708154,-0.471679688,-0.620849609,24810.21,4945.036049,11721,36723,9924084
20180515EF300XY12T,63,17:09.9,00:06.6,No Label,0,35,63,909.9193726,814.9274902,1.060781191,0.093999997,11.28490668,120.9452013,1221.499111,0.909790039,-0.545471191,27771.8875,14715.75012,9864,65535,11108755
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,1,64,242.3022461,57.18796539,23.78822812,0.093000002,255.7873931,43.53578339,248.9595185,16.38549805,17.24515152,26226.68,11827.36685,10386,56439,10490672
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,2,64,249.522049,68.85774231,3.570825704,0.093000002,38.3959744,83.57548115,258.8486847,3.548400879,0.399559021,23954.695,8724.633152,10427,56439,9581878
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,3,64,104.2492905,281.7179565,2.127829352,0.093000002,22.87988496,129.4688379,300.3879518,1.642623901,-1.35256958,24319.68,9546.245115,9130,54189,9727872
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,4,64,138.0093536,327.7455139,11.16568629,0.093000002,120.0611401,-24.96047821,355.6173556,-4.711837769,10.12280273,22281.8475,7013.735062,7527,55843,8912739
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,5,64,289.0818176,111.5725098,1.386428072,0.093000002,14.90782838,160.6512554,309.8656519,0.459350586,-1.308120728,24576.28,9669.816856,9761,50900,9830512
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,6,64,412.5284424,100.4463882,1.595498663,0.093000002,17.15589919,72.46160854,424.5811968,1.521331787,0.480796814,24204.4975,12149.55819,7214,65535,9681799
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,7,64,391.0749817,195.0762634,1.714673777,0.093000002,18.437352,64.52364446,437.0290492,1.547943115,0.737548828,23015.76,7256.9459,7766,43959,9206304
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,8,64,411.1939697,582.4099121,25.24450235,0.093000002,271.4462554,83.63146323,712.9388378,25.0887146,2.800231934,24083.3,10701.88002,6422,65535,9633320
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,9,64,469.8014526,673.4208984,0.618944263,0.093000002,6.655314501,-179.2882287,821.1023757,-0.00769043,-0.618896484,23464.2825,802.496181,21734,28234,9385713
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,10,64,411.1939697,582.4099121,25.24450235,0.093000002,271.4462554,83.63146323,712.9388378,25.0887146,2.800231934,24083.3,10701.88002,6422,65535,9633320
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,11,64,393.0222473,580.3425293,2.793570448,0.093000002,30.0383912,129.8249944,700.9022316,2.145477295,-1.789123535,21761.4225,7638.930828,5883,41771,8704569
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,12,64,392.9418335,579.4790039,2.794763219,0.093000002,30.05121669,129.5850692,700.1422716,2.153869629,-1.780883789,22122.76,7663.509788,5883,41771,8849104
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,13,64,393.0222473,580.3425293,2.793570448,0.093000002,30.0383912,129.8249944,700.9022316,2.145477295,-1.789123535,21761.4225,7638.930828,5883,41771,8704569
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,14,64,452.1991882,521.6733398,0.100762832,0.093000002,1.083471287,-27.52741642,690.3819083,-0.046569824,0.089355469,23460.38,3992.169324,13275,53162,9384152
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,15,64,452.1991882,521.6733398,0.100762832,0.093000002,1.083471287,-27.52741642,690.3819083,-0.046569824,0.089355469,23460.38,3992.169324,13275,53162,9384152
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,16,64,223.6126556,755.026123,5.789253712,0.093000002,62.25003844,104.7605308,787.4433734,5.598205566,-1.474975586,24502.0425,13424.38105,8105,65535,9800817
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,17,64,228.0372314,762.5637817,3.013933794,0.093000002,32.40788949,122.2349579,795.9299593,2.5493927,-1.60760498,25292.97,16988.57577,8105,65535,10117188
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,18,64,216.5861359,915.6479492,6.565451143,0.093000002,70.59624717,69.19907305,940.914832,6.137512207,2.331542969,23800.0875,5901.157227,9732,36113,9520035
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,19,64,327.5601807,776.2698364,5.522457477,0.093000002,59.38126179,144.520709,842.5500169,3.205291748,-4.497070313,24886.5325,8379.684316,8739,49897,9954613
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,20,64,477.3746948,949.0527344,2.14013571,0.093000002,23.01221139,105.0013968,1062.35008,2.067199707,-0.553955078,26266.3925,7314.268635,20238,46064,10506557
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,21,64,522.8175049,876.9920654,41.29555079,0.093000002,444.03817,-17.50841256,1021.005987,-12.42358398,39.38244629,23580.18,5491.461596,12266,39254,9432072
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,22,64,818.9672241,110.3536377,2.52562831,0.093000002,27.15729301,73.20111794,826.3687068,2.41784668,0.729942322,26008.2675,9869.984841,8510,49229,10403307
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,23,64,607.7479248,63.44949722,0.832087825,0.093000002,8.947180702,174.958751,611.0510444,0.073120117,-0.828868866,25663.4975,3027.11371,20048,41190,10265399
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,24,64,866.7718506,274.3187866,1.640522582,0.093000002,17.64002735,113.8242808,909.1447837,1.500732422,-0.662658691,23621.115,8080.185298,10511,45474,9448446
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,25,64,935.5808716,411.9313049,2.385101692,0.093000002,25.64625415,164.3783933,1022.25191,0.642272949,-2.29699707,30064.895,12731.60085,9340,60955,12025958
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,26,64,944.9260254,412.9377136,2.699715518,0.093000002,29.02919843,163.17645,1031.214211,0.78137207,-2.58416748,26041.0625,14342.48693,8931,60955,10416425
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,27,64,931.8181763,357.8134155,0.291761071,0.093000002,3.137215741,-167.016305,998.156077,-0.065551758,-0.284301758,26295.855,10340.98157,12456,48916,10518342
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,28,64,849.3647461,544.9231567,1.25766514,0.093000002,13.52328075,48.312929,1009.139098,0.939208984,0.836425781,28169.86,11939.59225,9890,54336,11267944
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,29,64,792.0733032,653.0857544,15.67581504,0.093000002,168.557147,-75.2650736,1026.596864,-15.16027832,3.987121582,23581.085,12067.02904,8085,57559,9432434
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,30,64,697.8433228,818.041687,0.632800302,0.093000002,6.804304164,72.64867411,1075.256948,0.604003906,0.188720703,24412.4525,10104.87344,8897,45148,9764981
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,31,64,739.4605713,727.3588867,4.925836779,0.093000002,52.96598562,82.53021839,1037.233285,4.884033203,0.640380859,23803.0975,11314.32918,8070,65535,9521239
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,32,64,539.3170776,846.8228149,3.021603809,0.093000002,32.49036277,146.2111906,1003.977983,1.680419922,-2.511230469,23386.51,7631.335344,11928,39305,9354604
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,33,64,603.03125,965.9776611,1.822987766,0.093000002,19.60201852,144.3192785,1138.753498,1.063293457,-1.480773926,22668.84,4225.480414,9785,33102,9067536
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,34,64,862.6298218,904.694519,7.82087222,0.093000002,84.09539822,131.0187479,1250.040952,5.900817871,-5.132873535,24491.2325,5460.424296,10598,38338,9796493
20180515EF300XY12T,64,17:10.0,00:06.7,No Label,0,35,64,911.2755127,813.4718018,1.989508736,0.093000002,21.39256655,137.0277352,1221.539779,1.356140137,-1.455688477,27626.1775,14559.61196,9216,65535,11050471
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,1,65,243.0847626,61.85634995,4.73351311,0.093999997,50.35652418,9.515489937,250.8314371,0.782516479,4.668384552,26017.365,9074.345293,10176,51482,10406946
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,2,65,253.1921844,68.21930695,3.725250903,0.093999997,39.63033011,99.86817832,262.2215783,3.670135498,-0.638435364,23510.8525,7163.877044,10130,51482,9404341
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,3,65,104.7858276,282.9920349,1.382442703,0.093999997,14.70683777,22.83684845,301.7690532,0.53653717,1.274078369,24312.7925,10029.29115,9791,55066,9725117
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,4,65,137.0149994,329.0116882,1.609949617,0.093999997,17.12712417,-38.14335078,356.4011799,-0.994354248,1.266174316,22849.0625,8898.049305,7789,57154,9139625
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,5,65,289.2987671,109.8768082,1.709523613,0.093999997,18.18642204,172.7092854,309.4619356,0.216949463,-1.695701599,24392.925,9422.461381,9672,49595,9757170
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,6,65,414.4455261,101.3137817,2.104181917,0.093999997,22.38491478,65.65545938,426.6492429,1.91708374,0.867393494,24640.11,11982.30423,7651,65535,9856044
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,7,65,392.1066895,198.2455292,3.332966589,0.093999997,35.45709259,18.03191099,439.3733558,1.031707764,3.169265747,23580.6675,8740.782073,8604,48584,9432267
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,8,65,411.8273315,581.7741089,0.897436866,0.093999997,9.547201029,135.11033,712.7852866,0.633361816,-0.635803223,24275.3425,10652.49775,6590,65535,9710137
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,9,65,469.3779297,672.8356323,0.722432081,0.093999997,7.685447935,-144.1090556,820.3800516,-0.423522949,-0.585266113,23438.5575,763.240105,21853,28010,9375423
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,10,65,411.8273315,581.7741089,0.897436866,0.093999997,9.547201029,135.11033,712.7852866,0.633361816,-0.635803223,24275.3425,10652.49775,6590,65535,9710137
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,11,65,393.7243958,579.7581177,0.913536738,0.093999997,9.718476266,129.7713716,700.8126532,0.702148438,-0.584411621,21660.73,8634.646498,5985,43497,8664292
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,12,65,393.6494141,578.8847656,0.924007247,0.093999997,9.829864668,130.0242255,700.0481648,0.707580566,-0.594238281,21807.275,8673.956886,5985,43497,8722910
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,13,65,393.7243958,579.7581177,0.913536738,0.093999997,9.718476266,129.7713716,700.8126532,0.702148438,-0.584411621,21660.73,8634.646498,5985,43497,8664292
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,14,65,461.3409119,519.8054199,9.330607473,0.093999997,99.26178503,101.5483162,695.0058356,9.141723633,-1.867919922,24530.6775,8766.750611,9101,65535,9812271
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,15,65,461.3409119,519.8054199,9.330607473,0.093999997,99.26178503,101.5483162,695.0058356,9.141723633,-1.867919922,24530.6775,8766.750611,9101,65535,9812271
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,16,65,228.2846527,756.0465698,4.782140551,0.093999997,50.87383739,77.67915043,789.759646,4.67199707,1.020446777,25967.925,14246.8332,8590,65535,10387170
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,17,65,231.3702087,763.953064,3.610933779,0.093999997,38.41419045,67.37225801,798.2208074,3.332977295,1.389282227,24226,15722.7667,8590,65535,9690400
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,18,65,220.0543823,917.1323242,3.772545911,0.093999997,40.13346851,66.82961318,943.1625689,3.46824646,1.484375,24230.7725,6703.478803,8566,37946,9692309
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,19,65,330.7145081,774.2766113,3.731317139,0.093999997,39.69486454,122.2889683,841.9479537,3.154327393,-1.993225098,24770.7775,8855.780468,11349,54838,9908311
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,20,65,478.7844849,948.4002075,1.553479724,0.093999997,16.5263806,114.8373413,1062.401777,1.409790039,-0.652526855,26241.9075,7307.916046,17879,45561,10496763
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,21,65,515.8479004,895.8598022,20.11384795,0.093999997,213.9771132,-20.27387965,1033.761985,-6.969604492,18.86773682,22955.49,2484.330075,12099,27139,9182196
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,22,65,820.1976929,111.6898422,1.816451455,0.093999997,19.32395231,42.6410329,827.7674047,1.23046875,1.336204529,26073.0575,9802.563574,8506,49599,10429223
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,23,65,607.1437988,63.17942047,0.66174742,0.093999997,7.039866407,-114.0873039,610.4221749,-0.604125977,-0.270076752,25715.6525,2948.839507,19846,40312,10286261
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,24,65,866.9213257,274.1740417,0.208071822,0.093999997,2.213530097,134.0790386,909.2436363,0.149475098,-0.144744873,23816.37,8147.339211,10615,45576,9526548
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,25,65,936.355835,411.3256226,0.983574794,0.093999997,10.463562,128.0099602,1022.717467,0.774963379,-0.605682373,30394.58,12020.44328,10906,58521,12157832
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,26,65,945.3278809,412.3772278,0.689660927,0.093999997,7.336818625,144.3604682,1031.358221,0.401855469,-0.56048584,26365.8275,14046.66943,9863,58521,10546331
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,27,65,931.6289063,358.5241699,0.735523589,0.093999997,7.824719297,-14.91152254,998.2344411,-0.18927002,0.710754395,26086.085,10525.91674,9984,49422,10434434
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,28,65,850.5042114,545.137146,1.159384598,0.093999997,12.33387912,79.36392094,1010.2138,1.139465332,0.213989258,28169.5675,11920.57354,9696,55079,11267827
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,29,65,793.1600342,653.4246826,1.138356936,0.093999997,12.11018058,72.67847403,1027.651038,1.086730957,0.338928223,22219.0975,6605.338803,11924,39003,8887639
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,30,65,700.1728516,819.3013916,2.648312694,0.093999997,28.17354026,61.59751973,1077.727606,2.329528809,1.25970459,25079.175,10834.59111,8632,44640,10031670
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,31,65,743.6630859,724.6542969,4.99759298,0.093999997,53.16588459,122.7640038,1038.34418,4.202514648,-2.704589844,23899.745,11092.45593,7492,65535,9559898
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,32,65,539.8746948,847.0054932,0.586777863,0.093999997,6.242317908,71.86100206,1004.431676,0.557617188,0.182678223,23289.935,7605.219793,11176,39958,9315974
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,33,65,603.8516846,964.4902954,1.698637594,0.093999997,18.07061333,151.1188915,1137.927233,0.82043457,-1.487365723,22200.175,4319.096669,9760,32792,8880070
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,34,65,875.6734009,890.958313,18.94250017,0.093999997,201.5159661,136.4816715,1249.24402,13.0435791,-13.73620605,24035.895,6301.356518,9813,39957,9614358
20180515EF300XY12T,65,17:10.1,00:06.8,No Label,0,35,65,911.1616821,810.7724609,2.701739858,0.093999997,28.74191437,-177.5854312,1219.658802,-0.113830566,-2.69934082,26877.285,13433.78392,10064,65535,10750914
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,1,66,243.1672974,60.38877487,1.469894073,0.078000002,18.84479542,176.7812891,250.5536642,0.08253479,-1.467575073,26465.8425,11906.93396,11334,60551,10586337
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,2,66,253.8930359,63.60917664,4.663099207,0.078000002,59.78332194,171.3559861,261.7399492,0.70085144,-4.61013031,24458.4325,10744.42278,10470,60551,9783373
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,3,66,105.1221771,283.2983093,0.454901082,0.078000002,5.832065032,47.67955209,302.1731361,0.336349487,0.306274414,24232.17,9920.328339,9837,52811,9692868
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,4,66,138.3929901,332.0483093,3.334655319,0.078000002,42.75199039,24.40813066,359.7342067,1.377990723,3.036621094,23526.57,10097.56973,8010,56997,9410628
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,5,66,290.3766785,107.1513138,2.930906443,0.078000002,37.57572285,158.4217304,309.5157822,1.077911377,-2.725494385,24616.34,10047.30636,10115,51459,9846536
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,6,66,416.2962036,101.7435455,1.899922128,0.078000002,24.35797549,76.92656886,428.5490383,1.85067749,0.429763794,24578.0125,11329.0518,7941,65535,9831205
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,7,66,393.4994202,197.9923706,1.415552224,0.078000002,18.14810507,100.3023349,440.5028632,1.392730713,-0.253158569,24005.175,9460.95809,8406,49984,9602070
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,8,66,414.4047546,581.4592896,2.596578716,0.078000002,33.28947003,96.96397904,714.0211524,2.577423096,-0.314819336,24572.11,10067.54212,8313,65535,9828844
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,9,66,468.8302917,672.7623901,0.55251401,0.078000002,7.083512797,-97.61772988,820.0067537,-0.547637939,-0.073242188,23498.61,773.4732316,21813,28013,9399444
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,10,66,414.4047546,581.4592896,2.596578716,0.078000002,33.28947003,96.96397904,714.0211524,2.577423096,-0.314819336,24572.11,10067.54212,8313,65535,9828844
20180515EF300XY12T,66,17:10.1,00:06.8,No Label,0,11,66,399.008667,576.784729,6.063378822,0.078000002,77.73562431,119.3659758,701.3476598,5.28427124,-2.973388672,21545.7525,9161.844488,6835,46350,8618301
